conflict_id,agency_item_code,agency_item_id,automatic_classification,recommended_action,resolution_action,target_agency_item_id,corrected_description,corrected_unit,effective_from,effective_to,source_ids,source_locators,reviewed_by,reviewed_on,resolution_status,notes
ne_ndot_identity_conflict_0030.90,0030.90,ne_ndot_0030.90,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_0030.90,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1009.00,1009.00,ne_ndot_1009.00,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1009.00,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1009.01,1009.01,ne_ndot_1009.01,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1009.01,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.00,1010.00,ne_ndot_1010.00,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.00,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.01,1010.01,ne_ndot_1010.01,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.01,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.04,1010.04,ne_ndot_1010.04,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.04,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_july_june_2022_2023,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.10,1010.10,ne_ndot_1010.10,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.10,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.12,1010.12,ne_ndot_1010.12,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.12,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_july_june_2022_2023,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.16,1010.16,ne_ndot_1010.16,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.16,,,,,ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2022_2023,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.26,1010.26,ne_ndot_1010.26,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.26,,,,,ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.27,1010.27,ne_ndot_1010.27,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.27,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.40,1010.40,ne_ndot_1010.40,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.40,,,,,ne_ndot_aup_calendar_2020 | ne_ndot_aup_july_june_2019_2020,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.46,1010.46,ne_ndot_1010.46,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.46,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2022_2023,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1010.50,1010.50,ne_ndot_1010.50,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1010.50,,,,,ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1011.00,1011.00,ne_ndot_1011.00,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1011.00,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1011.02,1011.02,ne_ndot_1011.02,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1011.02,,,,,ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1017.00,1017.00,ne_ndot_1017.00,stable_description_multi_unit,reviewed_multi_unit,reviewed_multi_unit,ne_ndot_1017.00,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2023_2024,aup-january-2018-december-2018.pdf#page=5;row=2;item=1017.00 | aup-january-2024-december-2024.pdf#page=3;row=5;item=1017.00 | aup-july-2017-june-2018.pdf#page=1;row=75;item=1017.00 | aup-july-2023-june-2024.pdf#page=3;row=15;item=1017.00,deterministic_source_evidence_rule,2026-08-05,source_review_resolved,"Exact NDOT code and stable description support one item identity. Preserve every published unit on its period row; never pool, compare, or summarize prices across units."
ne_ndot_identity_conflict_1017.50,1017.50,ne_ndot_1017.50,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1017.50,,,,,ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1017.70,1017.70,ne_ndot_1017.70,stable_description_multi_unit,reviewed_multi_unit,reviewed_multi_unit,ne_ndot_1017.70,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,aup-january-2018-december-2018.pdf#page=5;row=4;item=1017.70 | aup-january-2019-december-2019.pdf#page=5;row=3;item=1017.70 | aup-january-2020-december-2020.pdf#page=5;row=3;item=1017.70 | aup-january-2021-december-2021.pdf#page=3;row=4;item=1017.70 | aup-january-2022-december-2022.pdf#page=3;row=16;item=1017.70 | aup-january-2023-december-2023.pdf#page=3;row=22;item=1017.70 | aup-january-2024-december-2024.pdf#page=3;row=7;item=1017.70 | aup-january-2025-december-2025.pdf#page=3;row=15;item=1017.70 | aup-july-2017-june-2018.pdf#page=1;row=77;item=1017.70 | aup-july-2018-june-2019.pdf#page=4;row=17;item=1017.70 | aup-july-2019-june-2020.pdf#page=4;row=8;item=1017.70 | aup-july-2020-june-2021.pdf#page=3;row=28;item=1017.70 | aup-july-2021-june-2022.pdf#page=2;row=38;item=1017.70 | aup-july-2022-june-2023.pdf#page=3;row=22;item=1017.70 | aup-july-2023-june-2024.pdf#page=3;row=17;item=1017.70 | aup-july-2024-june-2025.pdf#page=3;row=6;item=1017.70 | aup-july-2025-june-2026.pdf#page=3;row=18;item=1017.70,deterministic_source_evidence_rule,2026-08-05,source_review_resolved,"Exact NDOT code and stable description support one item identity. Preserve every published unit on its period row; never pool, compare, or summarize prices across units."
ne_ndot_identity_conflict_1018.00,1018.00,ne_ndot_1018.00,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1018.00,,,,,ne_ndot_aup_calendar_2019 | ne_ndot_aup_july_june_2018_2019,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1030.00,1030.00,ne_ndot_1030.00,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1030.00,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1030.02,1030.02,ne_ndot_1030.02,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1030.02,,,,,ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1033.00,1033.00,ne_ndot_1033.00,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1033.00,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1040.00,1040.00,ne_ndot_1040.00,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1040.00,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1041.00,1041.00,ne_ndot_1041.00,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1041.00,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1041.21,1041.21,ne_ndot_1041.21,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1041.21,,,,,ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2022_2023,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1041.22,1041.22,ne_ndot_1041.22,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1041.22,,,,,ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2024_2025,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1041.23,1041.23,ne_ndot_1041.23,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1041.23,,,,,ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1041.90,1041.90,ne_ndot_1041.90,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1041.90,,,,,ne_ndot_aup_calendar_2023 | ne_ndot_aup_july_june_2022_2023,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1043.50,1043.50,ne_ndot_1043.50,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1043.50,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1043.57,1043.57,ne_ndot_1043.57,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1043.57,,,,,ne_ndot_aup_calendar_2021 | ne_ndot_aup_july_june_2021_2022,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1043.61,1043.61,ne_ndot_1043.61,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1043.61,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1043.65,1043.65,ne_ndot_1043.65,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1043.65,,,,,ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1090.03,1090.03,ne_ndot_1090.03,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1090.03,,,,,ne_ndot_aup_calendar_2021 | ne_ndot_aup_july_june_2020_2021,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1100.00,1100.00,ne_ndot_1100.00,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1100.00,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
ne_ndot_identity_conflict_1101.00,1101.00,ne_ndot_1101.00,normalized_equivalent,normalized_equivalent,normalized_equivalent,ne_ndot_1101.00,,,,,ne_ndot_aup_calendar_2018 | ne_ndot_aup_calendar_2019 | ne_ndot_aup_calendar_2020 | ne_ndot_aup_calendar_2021 | ne_ndot_aup_calendar_2022 | ne_ndot_aup_calendar_2023 | ne_ndot_aup_calendar_2024 | ne_ndot_aup_calendar_2025 | ne_ndot_aup_july_june_2017_2018 | ne_ndot_aup_july_june_2018_2019 | ne_ndot_aup_july_june_2019_2020 | ne_ndot_aup_july_june_2020_2021 | ne_ndot_aup_july_june_2021_2022 | ne_ndot_aup_july_june_2022_2023 | ne_ndot_aup_july_june_2023_2024 | ne_ndot_aup_july_june_2024_2025 | ne_ndot_aup_july_june_2025_2026,,,,auto_resolved,Raw description or unit variants collapse under the conservative identity normalizer.
